SMILES,Name,Cluster
CCCN1C(=O)N(C)C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,4594358,3
CC(C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,9016116,3
CC(C)N1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)NC1=S,8742946,3
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C(=O)N(C)C1=S,6672850,3
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,230038701,3
CCCN1C(=O)N(C)C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C1=O,230038624,3
C[C@@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,17057399,3
O=C(NCCCN1CCCC1=O)[C@@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@@H]12,23187119,3
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@H](C)C[C@H]32)C(=O)N(C)C1=S,248004777,3
CCCN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@@H]32)C1=O,4594385,3
CC(C)N1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,229887141,3
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)N(C)C1=S,4624652,3
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C1=O,4594387,3
O=C1NC(=S)N(C2CC2)C(=O)[C@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@@H]12,9109822,3
CCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N(C)C1=S,230030467,3
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@H](c4ccccc4)C[C@H]32)C1=O,229904724,3
O=C(NCCCN1CCCC1=O)[C@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@H]12,36075293,3
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@]32C)C(=O)N(C)C1=S,6671629,3
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@@H](c4ccccc4)C[C@H]32)C1=O,245325959,3
CC1(C)C[C@H]2C[C@@](C)(C1)[C@@H]1N2c2ccc([N+](=O)[O-])cc2CC12C(=O)NC(=O)NC2=O,9111242,3
O=C1NC(=S)N(C2CC2)C(=O)[C@@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@@H]12,9109821,3
CCN1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C(=O)N(C)C1=S,4624653,3
CCN1C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C(=O)N(C)C1=S,230030464,3
CC(C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCCC[C@H]32)C1=O,229887134,3
O=C(NCCCN1CCCC1=O)[C@@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@H]12,36075294,3
O=C1NC(=S)N(C2CC2)C(=O)[C@@]12Cc1cc([N+](=O)[O-])ccc1N1CCCCC[C@H]12,9109823,3
O=C1NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCC[C@H]32)C(=O)N1Cc1ccccc1,229904919,3
C[C@@H]1CCN2c3ccc([N+](=O)[O-])cc3C[C@]3(C(=O)NC(=S)N(C4CC4)C3=O)[C@@H]2C1,8739145,3
CCCN1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@@H](C)C[C@@H]32)C1=O,4594390,3
CCCN1C(=O)N(C)C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C1=O,230038631,3
CC[C@H](C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,8997070,3
CN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3C[C@H](c4ccccc4)C[C@@H]32)C1=O,245325961,3
CCCN1C(=O)N(C)C(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C1=O,4594356,3
CN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@]32C)C(=O)N(C)C1=S,6671631,3
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@H](C)C[C@H]32)C1=O,247845777,3
CC(C)N1C(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)NC1=S,8742945,3
O=C1NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCC[C@H]32)C(=O)N1c1ccccc1,229901215,3
CC[C@H](C)N1C(=O)NC(=O)[C@@]2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@H]32)C1=O,229901397,3
O=C(NCCCN1CCCC1=O)[C@H]1Cc2cc([N+](=O)[O-])ccc2N2CCCC[C@@H]12,23187121,3
CCCN1C(=O)NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CC[C@H](C)C[C@@H]32)C1=O,103018396,3
CCN1C(=O)C2(Cc3cc([N+](=O)[O-])ccc3N3CCCC[C@@H]32)C(=O)N(CC)C1=S,5896696,3
O=C1NC(=O)[C@]2(Cc3cc([N+](=O)[O-])ccc3N3CCC[C@@H]32)C(=O)N1Cc1ccccc1,8974816,3
Cc1c(Cl)cccc1N1/C(=N/C(=O)CCC(=O)O)S[C@H]2CS(=O)(=O)C[C@@H]21,5516365,1
Cc1c(Cl)cccc1N1/C(=N/C(=O)CCC(=O)O)S[C@H]2CS(=O)(=O)C[C@H]21,5516364,1
C=CCN1C(=O)/C(=C/c2c(NCCOC)nc3c(C)cccn3c2=O)SC1=S,12747073,7
CN1C(=O)/C(=C/c2c(NC[C@@H]3CCCO3)nc3ccccn3c2=O)SC1=S,1250932,7
CC[C@H](CO)Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O,13647445,7
CCCCN1C(=O)/C(=C/c2c(NCCCO)nc3ccccn3c2=O)SC1=S,1835507,7
CC[C@@H](CO)Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O,13647442,7
CCCNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CCOC)C1=O,12759906,7
CCCCN1C(=O)/C(=C\c2c(NCCO)nc3c(C)cccn3c2=O)SC1=S,6042632,7
COCCN1C(=O)/C(=C/c2c(N3CCCC3)nc3ccccn3c2=O)SC1=S,6627073,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)N(C(C)C)C3=O)c(NCCO)nc12,2390523,7
COCCNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C(C)C)C1=O,1905292,7
CCN1C(=O)/C(=C/c2c(N3CCOCC3)nc3c(C)cccn3c2=O)SC1=S,1190366,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)N(C)C3=O)c(NC[C@H]3CCCO3)nc12,12796838,7
CC[C@@H](CO)Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(C)C1=O,13647674,7
CCCCN1C(=O)/C(=C\c2c(NCCO)nc3ccccn3c2=O)SC1=S,5825116,7
CCCCN1C(=O)/C(=C/c2c(NCCO)nc3c(C)cccn3c2=O)SC1=S,2992050,7
CCN1C(=O)/C(=C\c2c(N3CCOCC3)nc3ccc(C)cn3c2=O)SC1=S,6046414,7
CCCN1C(=O)/C(=C/c2c(NCCOC)nc3ccccn3c2=O)SC1=S,1805162,7
CC[C@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3c(C)cccn3c2=O)SC1=S,5042501,7
CCN1C(=O)/C(=C/c2c(N3CCSCC3)nc3ccccn3c2=O)SC1=S,2329911,7
CC(C)CN1C(=O)/C(=C/c2c(NCCCO)nc3ccccn3c2=O)SC1=S,1883110,7
Cc1ccc2nc(NCCCN(C)C)c(/C=C3\SC(=S)N(C)C3=O)c(=O)n2c1,2712984,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)NC3=O)c(NC[C@H]3CCCO3)nc12,13427398,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)N(C)C3=O)c(N3CCSCC3)nc12,9014081,7
CNc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(C[C@H]2CCCO2)C1=O,13427020,7
CC[C@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3ccc(C)cn3c2=O)SC1=S,2620773,7
CCCCN1C(=O)/C(=C/c2c(NCCO)nc3ccccn3c2=O)SC1=S,2228031,7
CNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C[C@H]2CCCO2)C1=O,13551863,7
CNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C[C@@H]2CCCO2)C1=O,13551860,7
CC[C@@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3ccc(C)cn3c2=O)SC1=S,6355837,7
CCNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CCCC(=O)O)C1=O,12377928,7
CC[C@@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3ccccn3c2=O)SC1=S,5042498,7
CN(C)c1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C[C@@H]2CCCO2)C1=O,13535685,7
CCCN1C(=O)/C(=C\c2c(NCCOC)nc3ccccn3c2=O)SC1=S,5850784,7
CC[C@H](CO)Nc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(C)C1=O,13647677,7
CC[C@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3ccccn3c2=O)SC1=S,5042499,7
CN1C(=O)/C(=C/c2c(NC[C@H]3CCCO3)nc3ccccn3c2=O)SC1=S,1250930,7
CCCCN1C(=O)/C(=C\c2c(NCCCO)nc3ccccn3c2=O)SC1=S,6068454,7
CCCN1C(=O)/C(=C/c2c(N3CCOCC3)nc3ccccn3c2=O)SC1=S,1166576,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)N(C)C3=O)c(NC[C@@H]3CCCO3)nc12,12796836,7
CC(C)N1C(=O)/C(=C\c2c(N3CCOCC3)nc3ccccn3c2=O)SC1=S,5834737,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)NC3=O)c(NC[C@@H]3CCCO3)nc12,13427396,7
CC(C)N1C(=O)/C(=C/c2c(NCCCO)nc3ccccn3c2=O)SC1=S,1835888,7
CCN1C(=O)/C(=C/c2c(N3CCOCC3)nc3ccc(C)cn3c2=O)SC1=S,4811875,7
CNc1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(C[C@@H]2CCCO2)C1=O,13427018,7
CC[C@@H](C)N1C(=O)/C(=C/c2c(NCCO)nc3c(C)cccn3c2=O)SC1=S,5042500,7
CC(C)CNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CC(=O)O)C1=O,2255316,7
CCCN1C(=O)/C(=C/c2c(NCCCO)nc3ccccn3c2=O)SC1=S,1836670,7
CCN1C(=O)/C(=C/c2c(NCCOC)nc3c(C)cccn3c2=O)SC1=S,1749591,7
CN1C(=O)/C(=C/c2c(N3CCSCC3)nc3ccccn3c2=O)SC1=S,2252545,7
CC(C)N1C(=O)/C(=C/c2c(N3CCOCC3)nc3ccccn3c2=O)SC1=S,1252757,7
CC[C@@H](CO)Nc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O,16736179,7
CC[C@H](CO)Nc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CC)C1=O,16736182,7
CCOCCCNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C)C1=O,13618232,7
CCN1C(=O)/C(=C\c2c(N3CCOCC3)nc3c(C)cccn3c2=O)SC1=S,5790772,7
CCN1C(=O)/C(=C/c2c(NCCCOC)nc3ccccn3c2=O)SC1=S,4311304,7
Cc1cccn2c(=O)c(/C=C3\SC(=S)N(CC(C)C)C3=O)c(NCCO)nc12,2520566,7
CN(C)c1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(C[C@H]2CCCO2)C1=O,13535689,7
C=CCN1C(=O)/C(=C\c2c(NCCOC)nc3ccccn3c2=O)SC1=S,2252322,7
C=CCNc1nc2ccccn2c(=O)c1/C=C1\SC(=S)N(CCOC)C1=O,2986462,7
COc1cccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,1141843,2
COc1ccc(C)cc1NC(=O)CN(c1cc([N+](=O)[O-])ccc1OC)S(C)(=O)=O,409409255,2
CCOc1ccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,108022823,2
COc1ccc(NC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c(OC)c1,220401996,9
COCc1cccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,223882986,2
COc1ccc(OC)c(N([C@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220214775,9
COc1ccc(OC)c(NC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220402384,9
COc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1ccccc1OC)S(C)(=O)=O,409120973,2
COc1cccc(N([C@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,220170115,9
COc1cccc(N([C@@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,220170059,9
COc1ccc(OC)c(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)c1,409330985,2
COc1ccc(NC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c(OC)c1,220402059,9
COc1ccc(OC)c(N([C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220214700,9
COc1ccccc1NC(=O)CN(c1cc([N+](=O)[O-])ccc1OC)S(C)(=O)=O,35152290,2
COc1ccc(OC)c(NC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220402308,9
COc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1ccc(F)c(F)c1)S(C)(=O)=O,408679478,2
COc1ccc(N([C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,220233774,9
CCOc1cccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,10294689,2
CCS(=O)(=O)N(CC(=O)Nc1cccc([N+](=O)[O-])c1)c1ccc2c(c1)OCO2,408703697,2
COc1ccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,409138455,2
COc1ccc(NC(=O)CN(c2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)c(OC)c1,220024583,2
COc1ccc(N([C@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,220233849,9
COc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1cc(C)ccc1OC)S(C)(=O)=O,409121405,2
CCS(=O)(=O)N(CC(=O)Nc1cccc([N+](=O)[O-])c1)c1ccc2c(c1)OCCO2,408705315,2
COc1ccc(OC)c(NC(=O)CN(c2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)c1,220024758,2
COc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1ccc(F)cc1F)S(C)(=O)=O,113936896,2
CCOc1ccccc1N(CC(=O)Nc1cc([N+](=O)[O-])ccc1OC)S(C)(=O)=O,409146244,2
CCOc1cccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,22391063,2
COc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1ccc(F)cc1F)S(C)(=O)=O,220086456,2
COc1ccc(NC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,220402705,9
COc1ccc(OC)c(NC(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)c1,10358440,2
COc1cccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)c1,33382662,2
COc1ccc(OC)c(N(CC(=O)Nc2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)c1,409312601,2
COc1ccc(NC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,220402642,9
COc1ccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,33397918,2
COc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1ccc(F)c(F)c1)S(C)(=O)=O,113937048,2
COc1ccc(N(CC(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c(OC)c1,1138640,2
COc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1cccc(C(C)=O)c1)S(C)(=O)=O,2877888,2
COc1ccc(OC)c(NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,1137351,2
COc1ccc(NC(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)c(OC)c1,2844543,2
COc1ccc(NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,1115910,2
CCOc1ccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,1118443,2
COc1ccc([N+](=O)[O-])cc1N(CC(=O)Nc1c(F)cccc1F)S(C)(=O)=O,2871981,2
COc1ccc(N([C@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,1144011,9
COc1ccc(N(CC(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1OC,1132150,2
COc1ccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)c(OC)c1,16347398,2
COc1ccc(N(CC(=O)Nc2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)c(OC)c1,16250192,2
COc1ccc(OC)c(N(CC(=O)Nc2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,1137174,2
CCOc1ccccc1NC(=O)CN(c1cc([N+](=O)[O-])ccc1OC)S(C)(=O)=O,16693519,2
COc1ccc([N+](=O)[O-])cc1NC(=O)CN(c1cccc(C(C)=O)c1)S(C)(=O)=O,3017740,2
COc1ccc(NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c(OC)c1,1137621,2
COc1ccc(N([C@@H](C)C(=O)Nc2cc([N+](=O)[O-])ccc2OC)S(C)(=O)=O)cc1,1144009,9
COc1ccc(N(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1OC,2851378,2
CCOc1ccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,10448725,9
CCOc1cccc(CNC(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)c1,44845623,2
COc1ccccc1CNC(=O)[C@H](C)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,220405471,9
COc1ccc(CN(C)C(=O)CN(c2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)cc1,220021970,2
COc1ccccc1[C@H](C)NC(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,224148209,9
CCOc1ccccc1CNC(=O)[C@H](C)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,220419686,9
CCOc1ccc(CNC(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1,13649639,2
CC(C)Oc1cccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,22347881,9
COc1ccccc1[C@@H](C)NC(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,224148155,9
CCOc1ccccc1CNC(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,20488829,9
COc1ccc(CNC(=O)[C@@H](C)N(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1,220384201,9
COc1ccc([N+](=O)[O-])cc1N(CC(=O)N(C)Cc1ccc(C)cc1)S(C)(=O)=O,44839903,2
Cc1ccc(OCCNC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220416910,9
COc1ccc([C@@H](C)NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,20489935,9
CCOc1ccccc1CNC(=O)CN(c1cc([N+](=O)[O-])ccc1C)S(C)(=O)=O,30859690,2
CCOc1ccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)cc1,220034574,2
CCOc1ccc(CNC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220418601,9
COc1ccccc1CN(C)C(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,20452822,9
Cc1ccc(OCCNC(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1,22374795,2
Cc1ccc(OC[C@@H](C)NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,22348137,9
COc1ccccc1CN(C)C(=O)CN(c1cc([N+](=O)[O-])ccc1C)S(C)(=O)=O,20460669,2
CCOc1ccc(CNC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220418524,9
CC[C@H](C(=O)NCc1ccc(OC)cc1)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,222518632,9
COc1ccc(CN(C)C(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220398045,9
COc1ccc(CN(C)C(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220398103,9
COc1ccc([N+](=O)[O-])cc1N(CC(=O)N[C@H](C)c1ccccc1)S(C)(=O)=O,6932255,2
COc1ccc(CNC(=O)[C@H](C)N(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1,220384262,9
CC[C@@H](C(=O)NCc1ccc(OC)cc1)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,222518559,9
COc1ccc(CNC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220405624,9
COc1ccccc1CNC(=O)[C@@H](C)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,220405403,9
Cc1cc(C)cc(OCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,224067948,9
Cc1ccc(OCCNC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220416971,9
Cc1ccccc1OC[C@@H](C)NC(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,22348128,9
Cc1ccc(OCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c(C)c1,223776037,9
COc1ccc([N+](=O)[O-])cc1N(CC(=O)N[C@@H](C)c1ccccc1)S(C)(=O)=O,6929851,2
COc1ccc(CNC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,220405570,9
CC(C)Oc1ccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,20451223,9
CCOc1ccccc1CNC(=O)[C@@H](C)N(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,220419615,9
CCOc1cccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2C)S(C)(=O)=O)c1,220035140,2
COc1ccc([C@H](C)NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,20489937,9
CCOc1ccccc1CNC(=O)CN(c1cccc([N+](=O)[O-])c1C)S(C)(=O)=O,220035225,2
CCOc1cccc(CNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,30752495,9
COc1ccc(CCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,22347929,9
COc1ccc(CN(C)C(=O)CN(c2cc([N+](=O)[O-])ccc2C)S(C)(=O)=O)cc1,10366064,2
CCOc1cccc(CNC(=O)[C@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220419530,9
CCc1ccc(OCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,223775946,9
Cc1ccc(OC[C@H](C)NC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,22348133,9
Cc1ccccc1OC[C@H](C)NC(=O)CN(c1cccc([N+](=O)[O-])c1)S(C)(=O)=O,22348124,9
Cc1ccc(C)c(OCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,223995643,9
CCOc1cccc(CNC(=O)[C@@H](C)N(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)c1,220419463,9
Cc1ccc(OCCNC(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1C,223776199,9
COc1ccc(CN(C)C(=O)CN(c2cccc([N+](=O)[O-])c2)S(C)(=O)=O)cc1,7871824,9
COc1ccc([N+](=O)[O-])cc1N(CC(=O)N(C)Cc1ccccc1)S(C)(=O)=O,1111007,2
